  .17431340E+22 -.28000000E+00  .32296290E-03
  .00000000E+00  .00000000E+00 -.80000000E+00  .00000000E+00  .94750820E+00
  .00000000E+00  .00000000E+00 -.78000000E+00  .00000000E+00  .94638550E+00
  .00000000E+00  .00000000E+00 -.76000000E+00  .00000000E+00  .94529170E+00
  .00000000E+00  .00000000E+00 -.74000000E+00  .00000000E+00  .94417300E+00
  .00000000E+00  .00000000E+00 -.72000000E+00  .00000000E+00  .94303300E+00
  .00000000E+00  .00000000E+00 -.70000000E+00 -.14703020E+00  .94194120E+00
  .00000000E+00  .00000000E+00 -.68000000E+00 -.10232240E+00  .94088970E+00
  .00000000E+00  .00000000E+00 -.66000000E+00 -.83730040E-01  .93985860E+00
  .00000000E+00  .00000000E+00 -.64000000E+00 -.71401830E-01  .93875550E+00
  .00000000E+00  .00000000E+00 -.62000000E+00 -.62719070E-01  .93763210E+00
  .00000000E+00  .00000000E+00 -.60000000E+00 -.55620610E-01  .93648200E+00
  .00000000E+00  .00000000E+00 -.58000000E+00 -.49179270E-01  .93530420E+00
  .00000000E+00  .00000000E+00 -.56000000E+00 -.43083530E-01  .93409740E+00
  .00000000E+00  .00000000E+00 -.54000000E+00 -.37803830E-01  .93293270E+00
  .00000000E+00  .00000000E+00 -.52000000E+00 -.32312560E-01  .93167070E+00
  .00000000E+00  .00000000E+00 -.50000000E+00 -.27836900E-01  .93045080E+00
  .00000000E+00  .00000000E+00 -.48000000E+00 -.24030960E-01  .92920600E+00
  .00000000E+00  .00000000E+00 -.46000000E+00 -.20936030E-01  .92793120E+00
  .00000000E+00  .00000000E+00 -.44000000E+00 -.18849870E-01  .92669060E+00
  .00000000E+00  .00000000E+00 -.42000000E+00 -.17109820E-01  .92540170E+00
  .00000000E+00  .00000000E+00 -.40000000E+00 -.15373270E-01  .92404790E+00
  .00000000E+00  .00000000E+00 -.38000000E+00 -.13650770E-01  .92268500E+00
  .00000000E+00  .00000000E+00 -.36000000E+00 -.11311160E-01  .92123190E+00
  .00000000E+00  .00000000E+00 -.34000000E+00 -.85906950E-02  .91975260E+00
  .00000000E+00  .00000000E+00 -.32000000E+00 -.55469070E-02  .91825090E+00
  .00000000E+00  .00000000E+00 -.30000000E+00 -.23448710E-02  .91673210E+00
  .19003540E+23  .93639310E-09 -.28000000E+00  .81654760E-03  .91520140E+00
  .19851980E+23  .41757540E-08 -.26000000E+00  .37929250E-02  .91365950E+00
  .20435550E+23  .69638020E-08 -.24000000E+00  .65280830E-02  .91210260E+00
  .20911720E+23  .94121360E-08 -.22000000E+00  .90653780E-02  .91052220E+00
  .21248120E+23  .11474380E-07 -.20000000E+00  .11290880E-01  .90897690E+00
  .21694750E+23  .13724200E-07 -.18000000E+00  .13855540E-01  .90731080E+00
  .22223830E+23  .16029620E-07 -.16000000E+00  .16648550E-01  .90558160E+00
  .22785710E+23  .18240490E-07 -.14000000E+00  .19498900E-01  .90386250E+00
  .23383150E+23  .20355970E-07 -.12000000E+00  .22407560E-01  .90215960E+00
  .24065350E+23  .22481710E-07 -.10000000E+00  .25544220E-01  .90040230E+00
  .24720460E+23  .24444990E-07 -.80000040E-01  .28622980E-01  .89866050E+00
  .25362980E+23  .26328200E-07 -.60000000E-01  .31747350E-01  .89686550E+00
  .25893270E+23  .28018620E-07 -.40000020E-01  .34657080E-01  .89508560E+00
  .26297630E+23  .29538390E-07 -.20000040E-01  .37325950E-01  .89332070E+00
  .26644930E+23  .31009130E-07  .00000000E+00  .39968560E-01  .89149420E+00
  .26920590E+23  .32389870E-07  .19999980E-01  .42488470E-01  .88966850E+00
  .27177190E+23  .33725820E-07  .39999960E-01  .44995400E-01  .88783720E+00
  .27464040E+23  .35051690E-07  .59999940E-01  .47598300E-01  .88599230E+00
  .27851620E+23  .36447180E-07  .79999920E-01  .50531830E-01  .88405630E+00
  .28294160E+23  .37836990E-07  .10000000E+00  .53633910E-01  .88209980E+00
  .28724960E+23  .39143200E-07  .12000000E+00  .56680010E-01  .88020350E+00
  .29137300E+23  .40404910E-07  .14000000E+00  .59725020E-01  .87830690E+00
  .29520620E+23  .41662340E-07  .16000000E+00  .62828410E-01  .87634070E+00
  .29781620E+23  .42810800E-07  .17999990E+00  .65621930E-01  .87444680E+00
  .29952020E+23  .43910550E-07  .19999990E+00  .68246760E-01  .87255480E+00
  .30058000E+23  .44981700E-07  .22000000E+00  .70767330E-01  .87065330E+00
  .30165280E+23  .46089710E-07  .24000000E+00  .73429340E-01  .86865960E+00
  .30265200E+23  .47160300E-07  .26000000E+00  .76052400E-01  .86670780E+00
  .30410370E+23  .48242430E-07  .28000000E+00  .78844610E-01  .86473110E+00
  .30610310E+23  .49336440E-07  .30000000E+00  .81838460E-01  .86272950E+00
  .30853770E+23  .50435470E-07  .31999990E+00  .85010330E-01  .86070830E+00
  .31096780E+23  .51489370E-07  .33999990E+00  .88153470E-01  .85874780E+00
  .31329320E+23  .52530760E-07  .36000000E+00  .91324460E-01  .85678480E+00
  .31527900E+23  .53556540E-07  .38000000E+00  .94459100E-01  .85482140E+00
  .31683940E+23  .54568190E-07  .40000000E+00  .97532240E-01  .85285690E+00
  .31803590E+23  .55569620E-07  .42000000E+00  .10055820E+00  .85088940E+00
  .31891360E+23  .56529610E-07  .43999990E+00  .10345120E+00  .84898620E+00
  .31989850E+23  .57527310E-07  .45999990E+00  .10653440E+00  .84700050E+00
  .32083510E+23  .58493630E-07  .48000000E+00  .10957420E+00  .84506850E+00
  .32187950E+23  .59498500E-07  .50000000E+00  .11281580E+00  .84305320E+00
  .32264890E+23  .60466390E-07  .52000000E+00  .11593220E+00  .84110160E+00
  .32302350E+23  .61426520E-07  .54000000E+00  .11896570E+00  .83915500E+00
  .32284970E+23  .62377400E-07  .55999990E+00  .12185480E+00  .83721670E+00
  .32207020E+23  .63284670E-07  .57999990E+00  .12445780E+00  .83535820E+00
  .32101600E+23  .64224320E-07  .59999990E+00  .12710150E+00  .83343130E+00
  .31993890E+23  .65170300E-07  .62000000E+00  .12978010E+00  .83149310E+00
  .31918210E+23  .66126300E-07  .64000000E+00  .13262110E+00  .82954050E+00
  .31900540E+23  .67093410E-07  .66000000E+00  .13572810E+00  .82757350E+00
  .31945340E+23  .68033640E-07  .67999990E+00  .13900830E+00  .82566890E+00
  .32054660E+23  .69010980E-07  .69999990E+00  .14270120E+00  .82369590E+00
  .32200390E+23  .69949390E-07  .71999990E+00  .14646400E+00  .82180550E+00
  .32367160E+23  .70911800E-07  .74000000E+00  .15046380E+00  .81986920E+00
  .32527660E+23  .71824940E-07  .76000000E+00  .15434110E+00  .81803350E+00
  .32672010E+23  .72722280E-07  .78000000E+00  .15816750E+00  .81623080E+00
  .32792160E+23  .73642820E-07  .80000000E+00  .16204730E+00  .81438290E+00
  .32875060E+23  .74554540E-07  .81999990E+00  .16580160E+00  .81255470E+00
  .32908610E+23  .75456300E-07  .83999990E+00  .16936050E+00  .81074890E+00
  .32883460E+23  .76382550E-07  .86000000E+00  .17279870E+00  .80889740E+00
  .32790300E+23  .77295540E-07  .88000000E+00  .17591080E+00  .80707600E+00
  .32632510E+23  .78155910E-07  .90000000E+00  .17853510E+00  .80536330E+00
  .32433150E+23  .79037160E-07  .92000000E+00  .18104680E+00  .80361430E+00
  .32223990E+23  .79948740E-07  .93999990E+00  .18362600E+00  .80181190E+00
  .32039710E+23  .80860030E-07  .95999990E+00  .18632290E+00  .80001770E+00
