          50
   1.748091317666066E+021   1.948748952647926E+021   1.980757202023395E+021
   2.017489125506601E+021   2.059364123161202E+021   2.107080024873941E+021
   2.161494722809990E+021   2.223288637537697E+021   2.293365107239463E+021
   2.372794987313746E+021   2.462868534150399E+021   2.565078383559484E+021
   2.681048044733570E+021   2.812513969734659E+021   2.961503827133467E+021
   3.130552845244183E+021   3.322776483063995E+021   3.541869211784420E+021
   3.792083813425119E+021   4.078134232638965E+021   4.405288068526271E+021
   4.779863377839093E+021   5.209464613311973E+021   5.702582126471336E+021
   6.267932184460904E+021   6.914490324309563E+021   7.651642353755928E+021
   8.487008563221925E+021   9.426256071717335E+021   1.047256557254003E+022
   1.161841112903400E+022   1.283925457346844E+022   1.409657162459584E+022
   1.531977729086056E+022   1.638702014677067E+022   1.711365353959021E+022
   1.725223071244906E+022   1.648000155103281E+022   1.449860385651838E+022
   1.130045446343833E+022   7.441637869211272E+021   3.949670171485419E+021
   1.611977532785995E+021   4.868879150277447E+020   1.067921784909642E+020
   1.678365512154380E+019   1.887348760293824E+018   1.517715100820726E+017
   8.814230386466546E+015   3.775803891971969E+014   1.240342519467876E+013
   1.748091317666066E+021   1.948883438319728E+021   1.980914537019396E+021
   2.017673731966793E+021   2.059581410117535E+021   2.107336669899432E+021
   2.161799029147028E+021   2.223650954159849E+021   2.293798434849329E+021
   2.373315778698319E+021   2.463497778326828E+021   2.565843069261898E+021
   2.681983127906269E+021   2.813665050674617E+021   2.962930911802992E+021
   3.132335719680869E+021   3.325022397765397E+021   3.544723928177029E+021
   3.795747626949126E+021   4.082885369378464E+021   4.411517463838957E+021
   4.788127748017556E+021   5.220568257660048E+021   5.717703308194936E+021
   6.288820049662120E+021   6.943778461327226E+021   7.693356942598004E+021
   8.547389627173668E+021   9.515116262952790E+021   1.060557229532613E+022
   1.182084671705387E+022   1.315221410577700E+022   1.458742896557050E+022
   1.609898574902556E+022   1.763348404942241E+022   1.910933573149362E+022
   2.041930304730663E+022   2.138181769656710E+022   2.171530819158613E+022
   2.107175385715677E+022   1.912116568028455E+022   1.577864223440711E+022
   1.131612880837672E+022   6.645068949920671E+021   3.023691890275852E+021
   1.017125802917526E+021   2.474764391669572E+020   4.318468777434948E+019
   5.446387480531809E+018   5.067667813547380E+017   3.616163062460018E+016
   1.748091317666066E+021   1.948919863190379E+021   1.980957150910107E+021
   2.017723732797020E+021   2.059640263193265E+021   2.107406184238279E+021
   2.161881454266479E+021   2.223749093940836E+021   2.293915811806674E+021
   2.373456850964569E+021   2.463668233613658E+021   2.566050221745599E+021
   2.682236451910884E+021   2.813976907030381E+021   2.963317568627529E+021
   3.132818811377667E+021   3.325631011919856E+021   3.545497606969566E+021
   3.796740723381542E+021   4.084173413039699E+021   4.413206632347536E+021
   4.790369336396920E+021   5.223581012994633E+021   5.721808003501891E+021
   6.294493496539884E+021   6.951739809003909E+021   7.704708169745985E+021
   8.563844097919016E+021   9.539380263341802E+021   1.064199393520677E+022
   1.187650637605042E+022   1.323877596661855E+022   1.472440375311638E+022
   1.631936167233131E+022   1.799335778770730E+022   1.970434332131968E+022
   2.141248394628406E+022   2.304624536318343E+022   2.448948379127640E+022
   2.561042009421344E+022   2.628148735895340E+022   2.645097270461056E+022
   2.587647818388311E+022   2.411109995890641E+022   2.085258199568915E+022
   1.603775265810444E+022   1.042975698593101E+022   5.414120626283312E+021
   2.150536935132596E+021   6.449875406728781E+020   1.494309553412879E+020
   1.898080929035031E+021   1.948306339093261E+021   1.980239403251574E+021
   2.016881595832454E+021   2.058649072617208E+021   2.106235493965793E+021
   2.160493409675237E+021   2.222096519211915E+021   2.291939450898293E+021
   2.371081724823049E+021   2.460798707290876E+021   2.562563348196435E+021
   2.677973028072942E+021   2.808729311224043E+021   2.956812683061437E+021
   3.124693638160450E+021   3.315397840556872E+021   3.532493999538759E+021
   3.780057071126402E+021   4.062547348341793E+021   4.384866422684122E+021
   4.752795536687842E+021   5.173140347036645E+021   5.653190354877587E+021
   6.199840125398276E+021   6.819266376710779E+021   7.516497215932855E+021
   8.292332868710411E+021   9.141672048575149E+021   1.005058706842560E+022
   1.098473250218491E+022   1.187849937997702E+022   1.263220808247004E+022
   1.309201997604625E+022   1.304327136435592E+022   1.224685572765790E+022
   1.054668177422801E+022   8.024535309267365E+021   5.151321975267456E+021
   2.660054918633816E+021   1.061140321781267E+021   3.191276156456990E+020
   7.101081838535508E+019   1.150187468137191E+019   1.345785107183992E+018
   1.126749460637831E+017   6.747480740016450E+015   2.889260534734911E+014
   8.934328030500145E+012   2.034410672740156E+011   3.234283501264600E+009
