8.100000e-007
343
2.681236e-010
7.978000 0.849967
7.944000 0.890678
7.917000 0.914508
7.892000 0.934367
7.864000 0.949262
7.839000 0.957205
7.813000 0.965149
7.787000 0.972100
7.757000 0.979050
7.732000 0.981036
7.707000 0.983022
7.682000 0.985008
7.654000 0.986001
7.631000 0.986994
7.607000 0.987987
7.582000 0.988980
7.555000 0.988980
7.532000 0.987987
7.506000 0.988980
7.480000 0.989973
7.454000 0.987987
7.429000 0.989973
7.404000 0.989973
7.381000 0.988980
7.356000 0.989973
7.332000 0.988980
7.307000 0.988980
7.262000 0.989973
7.237000 0.991959
7.211000 0.990966
7.186000 0.989973
7.161000 0.990966
7.136000 0.986994
7.109000 0.986001
7.084000 0.986994
7.058000 0.985008
7.033000 0.987987
7.009000 0.985008
6.984000 0.985008
6.958000 0.986994
6.933000 0.986001
6.908000 0.988980
6.882000 0.986001
6.855000 0.985008
6.832000 0.987987
6.808000 0.987987
6.784000 0.986994
6.758000 0.985008
6.733000 0.986001
6.709000 0.986001
6.685000 0.986994
6.659000 0.986001
6.634000 0.987987
6.611000 0.986001
6.587000 0.987987
6.562000 0.986001
6.537000 0.985008
6.513000 0.984015
6.488000 0.985008
6.461000 0.986001
6.437000 0.985008
6.413000 0.986001
6.390000 0.985008
6.364000 0.985008
6.340000 0.986001
6.317000 0.984015
6.292000 0.986001
6.266000 0.984015
6.240000 0.985008
6.214000 0.984015
6.190000 0.986001
6.164000 0.984015
6.138000 0.984015
6.114000 0.984015
6.091000 0.983022
6.066000 0.984015
6.016000 0.983022
5.993000 0.983022
5.966000 0.983022
5.943000 0.982029
5.918000 0.984015
5.894000 0.984015
5.868000 0.982029
5.843000 0.984015
5.818000 0.982029
5.794000 0.985008
5.768000 0.983022
5.742000 0.986001
5.716000 0.982029
5.691000 0.980043
5.663000 0.985008
5.638000 0.982029
5.612000 0.983022
5.587000 0.982029
5.561000 0.981036
5.536000 0.983022
5.511000 0.981036
5.487000 0.980043
5.460000 0.981036
5.434000 0.982029
5.409000 0.982029
5.386000 0.980043
5.358000 0.980043
5.335000 0.982029
5.309000 0.981036
5.283000 0.981036
5.258000 0.980043
5.231000 0.982029
5.205000 0.981036
5.181000 0.981036
5.156000 0.980043
5.130000 0.980043
5.106000 0.980043
5.082000 0.979050
5.056000 0.978057
5.032000 0.979050
5.007000 0.978057
4.982000 0.979050
4.955000 0.977064
4.930000 0.976071
4.905000 0.980043
4.880000 0.979050
4.853000 0.980043
4.827000 0.977064
4.803000 0.978057
4.778000 0.978057
4.754000 0.978057
4.732000 0.977064
4.708000 0.977064
4.685000 0.976071
4.657000 0.977064
4.632000 0.976071
4.607000 0.975078
4.583000 0.977064
4.556000 0.976071
4.530000 0.975078
4.506000 0.976071
4.481000 0.975078
4.457000 0.974086
4.433000 0.975078
4.409000 0.972100
4.384000 0.974086
4.356000 0.975078
4.332000 0.974086
4.308000 0.972100
4.282000 0.972100
4.257000 0.973093
4.232000 0.972100
4.207000 0.971107
4.154000 0.970114
4.130000 0.970114
4.107000 0.972100
4.083000 0.969121
4.053000 0.970114
4.026000 0.970114
4.003000 0.969121
3.975000 0.969121
3.950000 0.968128
3.925000 0.969121
3.899000 0.968128
3.872000 0.967135
3.848000 0.967135
3.825000 0.965149
3.799000 0.965149
3.774000 0.966142
3.747000 0.964156
3.723000 0.963163
3.699000 0.962170
3.673000 0.963163
3.648000 0.961177
3.623000 0.960184
3.599000 0.961177
3.573000 0.960184
3.548000 0.959191
3.525000 0.959191
3.502000 0.956212
3.476000 0.955219
3.452000 0.954226
3.426000 0.954226
3.403000 0.953234
3.378000 0.950255
3.351000 0.948269
3.326000 0.946283
3.302000 0.945290
3.278000 0.943304
3.250000 0.942311
3.226000 0.942311
3.203000 0.939332
3.177000 0.936353
3.152000 0.932382
3.128000 0.930396
3.100000 0.927417
3.074000 0.924438
3.047000 0.919473
3.022000 0.915501
2.998000 0.910537
2.970000 0.907558
2.944000 0.900607
