2.91105982e+022 0.00000000e+000 3.26790123e-004
1.428451e+022 1.994915e-008 -1.329843e+000 1.660722e-002 9.627890e-001
1.631357e+022 2.740323e-008 -1.286865e+000 2.565048e-002 9.614530e-001
1.814976e+022 3.288535e-008 -1.243886e+000 3.392780e-002 9.600670e-001
1.979386e+022 3.713705e-008 -1.200908e+000 4.158864e-002 9.586220e-001
2.126871e+022 4.061291e-008 -1.157929e+000 4.881115e-002 9.570720e-001
2.257569e+022 4.353790e-008 -1.114951e+000 5.562626e-002 9.554540e-001
2.372836e+022 4.607073e-008 -1.071972e+000 6.209094e-002 9.537790e-001
2.474125e+022 4.831512e-008 -1.028994e+000 6.824940e-002 9.520780e-001
2.563791e+022 5.036186e-008 -9.860150e-001 7.419909e-002 9.494930e-001
2.648748e+022 5.239878e-008 -9.430360e-001 8.041040e-002 9.474590e-001
2.673677e+022 5.407154e-008 -9.000580e-001 8.476141e-002 9.452870e-001
2.704526e+022 5.569889e-008 -8.570790e-001 8.931089e-002 9.429440e-001
2.738377e+022 5.727231e-008 -8.141010e-001 9.397953e-002 9.404070e-001
2.771665e+022 5.878528e-008 -7.711220e-001 9.865753e-002 9.376810e-001
2.801512e+022 6.023986e-008 -7.281440e-001 1.032564e-001 9.348230e-001
2.826289e+022 6.163988e-008 -6.851650e-001 1.077155e-001 9.320390e-001
2.845863e+022 6.299198e-008 -6.421870e-001 1.120210e-001 9.292980e-001
2.861161e+022 6.430567e-008 -5.992080e-001 1.162025e-001 9.265020e-001
2.873272e+022 6.558444e-008 -5.562300e-001 1.202848e-001 9.236690e-001
2.883061e+022 6.683367e-008 -5.132510e-001 1.242967e-001 9.207270e-001
2.890678e+022 6.805600e-008 -4.702730e-001 1.282387e-001 9.177010e-001
2.896713e+022 6.925314e-008 -4.272940e-001 1.321262e-001 9.145820e-001
2.901671e+022 7.042946e-008 -3.843160e-001 1.359828e-001 9.113550e-001
2.905816e+022 7.158347e-008 -3.413370e-001 1.398074e-001 9.080130e-001
2.909349e+022 7.271884e-008 -2.983590e-001 1.436138e-001 9.045600e-001
2.912313e+022 7.383486e-008 -2.553800e-001 1.473969e-001 9.009950e-001
2.914730e+022 7.493402e-008 -2.124020e-001 1.511612e-001 8.973200e-001
2.916582e+022 7.601611e-008 -1.694230e-001 1.549008e-001 8.935430e-001
2.917876e+022 7.708259e-008 -1.264450e-001 1.586169e-001 8.896680e-001
2.918657e+022 7.813434e-008 -8.346600e-002 1.623104e-001 8.857020e-001
2.919009e+022 7.917199e-008 -4.048800e-002 1.659837e-001 8.816540e-001
2.919050e+022 8.019657e-008 2.491000e-003 1.696430e-001 8.775310e-001
2.918897e+022 8.120830e-008 4.546900e-002 1.732922e-001 8.733430e-001
2.918651e+022 8.220805e-008 8.844800e-002 1.769372e-001 8.691000e-001
2.918368e+022 8.319586e-008 1.314260e-001 1.805794e-001 8.648120e-001
2.918065e+022 8.417237e-008 1.744050e-001 1.842204e-001 8.604900e-001
2.917705e+022 8.513772e-008 2.173830e-001 1.878572e-001 8.561440e-001
2.917222e+022 8.609235e-008 2.603620e-001 1.914861e-001 8.517830e-001
