1.65336639e+021 0.00000000e+000 3.26790123e-004
1.127681e+022 7.090284e-009 -1.324776e+000 4.887357e-003 9.667860e-001
1.735427e+022 3.315556e-008 -1.278614e+000 3.334828e-002 9.654740e-001
2.175262e+022 4.440203e-008 -1.232452e+000 5.570674e-002 9.642110e-001
2.477887e+022 5.155025e-008 -1.186290e+000 7.486631e-002 9.627020e-001
2.681700e+022 5.708881e-008 -1.140128e+000 9.207189e-002 9.613330e-001
2.817647e+022 6.182866e-008 -1.093966e+000 1.079711e-001 9.598410e-001
2.908021e+022 6.609735e-008 -1.047804e+000 1.229589e-001 9.582580e-001
2.968068e+022 7.004999e-008 -1.001642e+000 1.373006e-001 9.565690e-001
3.007941e+022 7.376586e-008 -9.554800e-001 1.511680e-001 9.540300e-001
3.038225e+022 7.792699e-008 -9.093180e-001 1.671580e-001 9.520340e-001
3.031656e+022 8.135241e-008 -8.631560e-001 1.795404e-001 9.498890e-001
3.036120e+022 8.466013e-008 -8.169940e-001 1.925499e-001 9.475720e-001
3.046159e+022 8.784812e-008 -7.708320e-001 2.059423e-001 9.451020e-001
3.055799e+022 9.091828e-008 -7.246700e-001 2.193654e-001 9.425220e-001
3.060437e+022 9.388121e-008 -6.785080e-001 2.325000e-001 9.399420e-001
3.058112e+022 9.675411e-008 -6.323460e-001 2.451763e-001 9.373260e-001
3.049546e+022 9.955335e-008 -5.861840e-001 2.574016e-001 9.346380e-001
3.037026e+022 1.022910e-007 -5.400220e-001 2.693088e-001 9.318660e-001
3.022899e+022 1.049723e-007 -4.938600e-001 2.810475e-001 9.289930e-001
3.008542e+022 1.075983e-007 -4.476980e-001 2.927025e-001 9.260290e-001
2.993618e+022 1.101726e-007 -4.015360e-001 3.042367e-001 9.229620e-001
2.978429e+022 1.127013e-007 -3.553740e-001 3.156848e-001 9.197820e-001
2.962962e+022 1.151866e-007 -3.092120e-001 3.270370e-001 9.164850e-001
2.947031e+022 1.176314e-007 -2.630500e-001 3.382690e-001 9.130660e-001
2.930444e+022 1.200386e-007 -2.168880e-001 3.493560e-001 9.095220e-001
2.913102e+022 1.224120e-007 -1.707260e-001 3.602844e-001 9.058550e-001
2.895009e+022 1.247548e-007 -1.245640e-001 3.710510e-001 9.020660e-001
2.876232e+022 1.270695e-007 -7.840200e-002 3.816569e-001 8.981570e-001
2.856850e+022 1.293580e-007 -3.224000e-002 3.921036e-001 8.941340e-001
2.836943e+022 1.316218e-007 1.392200e-002 4.023932e-001 8.900010e-001
2.816526e+022 1.338632e-007 6.008400e-002 4.125237e-001 8.857690e-001
2.795645e+022 1.360833e-007 1.062460e-001 4.224939e-001 8.814440e-001
2.774301e+022 1.382842e-007 1.524080e-001 4.323004e-001 8.770350e-001
2.752478e+022 1.404674e-007 1.985700e-001 4.419372e-001 8.725550e-001
2.730149e+022 1.426347e-007 2.447320e-001 4.513954e-001 8.680120e-001
