201
3.134568e-004
2.055475 0.985555
1.995253 0.985101
1.935030 0.984613
1.874808 0.984118
1.814586 0.983586
1.754363 0.983022
1.694141 0.982415
1.633918 0.981802
1.573696 0.981431
1.513474 0.978996
1.453251 0.976928
1.393029 0.975472
1.332807 0.974069
1.272584 0.972755
1.212362 0.971557
1.152139 0.970467
1.091917 0.969452
1.031695 0.968471
0.971472 0.967487
0.911250 0.966473
0.851027 0.965416
0.790805 0.964300
0.730583 0.963117
0.670360 0.961857
0.610138 0.960514
0.549916 0.959084
0.489693 0.957559
0.429471 0.955932
0.369248 0.954194
0.309026 0.952333
0.248804 0.950339
0.188581 0.948199
0.128359 0.945901
0.068137 0.943435
0.007914 0.940794
-0.052308 0.937972
-0.112531 0.934967
-0.172753 0.931780
-0.232975 0.928415
-0.293198 0.924879
-0.353420 0.921181
-0.413642 0.917330
-0.473865 0.913338
-0.534087 0.909214
-0.594310 0.904968
-0.654532 0.900605
-0.714754 0.896135
-0.774977 0.891563
-0.835199 0.886896
-0.895421 0.882141
-0.955644 0.877306
-1.015866 0.872401
-1.076089 0.867435
-1.136311 0.862421
-1.196533 0.857370
-1.256756 0.852294
-1.316978 0.847205
-1.377200 0.842113
-1.437423 0.837027
-1.497645 0.831954
-1.557868 0.826898
-1.618090 0.821861
-1.678312 0.816845
-1.738535 0.811852
-1.798757 0.806883
-1.858979 0.801942
-1.919202 0.797030
-1.979424 0.792152
-2.039647 0.787312
-2.099869 0.782510
-2.160091 0.777748
-2.220314 0.773021
-2.280536 0.768327
-2.340758 0.763661
-2.400981 0.759019
-2.461203 0.754396
-2.521426 0.749785
-2.581648 0.745184
-2.641870 0.740590
-2.702093 0.736001
-2.762315 0.731418
-2.822537 0.726844
-2.882760 0.722287
-2.942982 0.717756
-3.003205 0.713266
-3.063427 0.708839
-3.123649 0.704508
-3.183872 0.700316
-3.244094 0.696314
-3.304316 0.692559
-3.364539 0.689107
-3.424761 0.686004
-3.484984 0.683282
-3.545206 0.680956
-3.605428 0.679018
-3.665651 0.677446
-3.725873 0.676197
-3.786095 0.675220
-3.846318 0.674462
-3.906540 0.673870
-3.966763 0.673398
-4.026985 0.673007
-4.087207 0.672669
-4.147430 0.672367
-4.207652 0.672091
-4.267874 0.671841
-4.328097 0.671619
-4.388319 0.671426
-4.448542 0.671259
-4.508764 0.671112
-4.568986 0.670982
-4.629209 0.670862
-4.689431 0.670750
-4.749653 0.670642
-4.809876 0.670535
-4.870098 0.670428
-4.930321 0.670321
-4.990543 0.670215
-5.050765 0.670113
-5.110988 0.670020
-5.171210 0.669940
-5.231432 0.669877
-5.291655 0.669827
-5.351877 0.669783
-5.412100 0.669735
-5.472322 0.669674
-5.532544 0.669604
-5.592767 0.669533
-5.652989 0.669471
-5.713211 0.669429
-5.773434 0.669416
-5.833656 0.669432
-5.893879 0.669469
-5.954101 0.669511
-6.014323 0.669545
-6.074546 0.669559
-6.134768 0.669543
-6.194990 0.669497
-6.255213 0.669429
-6.315435 0.669349
-6.375658 0.669270
-6.435880 0.669202
-6.496102 0.669157
-6.556325 0.669141
-6.616547 0.669154
-6.676769 0.669192
-6.736992 0.669245
-6.797214 0.669298
-6.857437 0.669338
-6.917659 0.669358
-6.977881 0.669352
-7.038104 0.669316
-7.098326 0.669257
-7.158548 0.669185
-7.218771 0.669110
-7.278993 0.669039
-7.339216 0.668974
-7.399438 0.668916
-7.459660 0.668862
-7.519883 0.668809
-7.580105 0.668754
-7.640327 0.668698
-7.700550 0.668648
-7.760772 0.668614
-7.820995 0.668606
-7.881217 0.668634
-7.941439 0.668701
-8.001662 0.668801
-8.061884 0.668922
-8.122106 0.669049
-8.182329 0.669162
-8.242551 0.669241
-8.302774 0.669272
-8.362996 0.669246
-8.423218 0.669153
-8.483441 0.668995
-8.543663 0.668787
-8.603885 0.668550
-8.664108 0.668317
-8.724330 0.668123
-8.784553 0.668002
-8.844775 0.667985
-8.904997 0.668087
-8.965220 0.668302
-9.025442 0.668605
-9.085664 0.668971
-9.145887 0.669376
-9.206109 0.669796
-9.266332 0.670207
-9.326554 0.670593
-9.386776 0.670963
-9.446999 0.672514
-9.507221 0.672513
-9.567443 0.672481
-9.627666 0.672524
-9.687888 0.672249
-9.748111 0.671993
-9.808333 0.671553
-9.868555 0.669993
-9.928778 0.668125
-9.989000 0.668082
