201
3.165432e-004
0.264964 0.950415
0.240512 0.949759
0.216060 0.949065
0.191608 0.948332
0.167156 0.947561
0.142704 0.946753
0.118252 0.945908
0.093800 0.945026
0.069348 0.944109
0.044896 0.943155
0.020444 0.941259
-0.004008 0.940069
-0.028460 0.938852
-0.052911 0.937628
-0.077363 0.936409
-0.101815 0.935197
-0.126267 0.933984
-0.150719 0.932761
-0.175171 0.931518
-0.199623 0.930250
-0.224075 0.928953
-0.248527 0.927625
-0.272979 0.926262
-0.297431 0.924857
-0.321883 0.923406
-0.346335 0.921906
-0.370787 0.920365
-0.395239 0.918789
-0.419691 0.917180
-0.444143 0.917010
-0.468595 0.915340
-0.493047 0.913644
-0.517498 0.911920
-0.541950 0.910170
-0.566402 0.908394
-0.590854 0.906591
-0.615306 0.904762
-0.639758 0.902906
-0.664210 0.901025
-0.688662 0.899117
-0.713114 0.897109
-0.737566 0.895068
-0.762018 0.893005
-0.786470 0.890920
-0.810922 0.888807
-0.835374 0.886624
-0.859826 0.884424
-0.884278 0.882210
-0.908730 0.879984
-0.933182 0.877748
-0.957634 0.875505
-0.982085 0.873257
-1.006537 0.870902
-1.030989 0.868543
-1.055441 0.866184
-1.079893 0.863826
-1.104345 0.861469
-1.128797 0.859116
-1.153249 0.856767
-1.177701 0.854423
-1.202153 0.852086
-1.226605 0.849723
-1.251057 0.847340
-1.275509 0.844955
-1.299961 0.842560
-1.324413 0.840124
-1.348865 0.837696
-1.373317 0.835294
-1.397769 0.832934
-1.422221 0.830636
-1.446673 0.828365
-1.471124 0.826104
-1.495576 0.823809
-1.520028 0.821407
-1.544480 0.818812
-1.568932 0.816024
-1.593384 0.813213
-1.617836 0.810534
-1.642288 0.808142
-1.666740 0.806191
-1.691192 0.804835
-1.715644 0.802637
-1.740096 0.800666
-1.764548 0.799074
-1.789000 0.797639
-1.813452 0.796140
-1.837904 0.794354
-1.862356 0.792059
-1.886808 0.789034
-1.911260 0.785057
-1.935711 0.782693
-1.960163 0.780512
-1.984615 0.778380
-2.009067 0.776234
-2.033519 0.774080
-2.057971 0.771937
-2.082423 0.769801
-2.106875 0.767677
-2.131327 0.765561
-2.155779 0.763453
-2.180231 0.761357
-2.204683 0.759273
-2.229135 0.757199
-2.253587 0.755131
-2.278039 0.753074
-2.302491 0.751029
-2.326943 0.748992
-2.351395 0.746965
-2.375847 0.744950
-2.400298 0.742943
-2.424750 0.740947
-2.449202 0.738962
-2.473654 0.736984
-2.498106 0.735018
-2.522558 0.733060
-2.547010 0.731113
-2.571462 0.729177
-2.595914 0.727252
-2.620366 0.725335
-2.644818 0.723427
-2.669270 0.721531
-2.693722 0.719644
-2.718174 0.717765
-2.742626 0.715898
-2.767078 0.714038
-2.791530 0.712189
-2.815982 0.710350
-2.840434 0.708518
-2.864885 0.706697
-2.889337 0.704884
-2.913789 0.703082
-2.938241 0.701282
-2.962693 0.699494
-2.987145 0.697723
-3.011597 0.695965
-3.036049 0.694212
-3.060501 0.692474
-3.084953 0.690736
-3.109405 0.688996
-3.133857 0.687322
-3.158309 0.685683
-3.182761 0.684066
-3.207213 0.682078
-3.231665 0.679461
-3.256117 0.677460
-3.280569 0.676635
-3.305021 0.675195
-3.329473 0.669976
-3.353924 0.666696
-3.378376 0.665203
-3.402828 0.665347
-3.427280 0.666975
-3.451732 0.669937
-3.476184 0.674080
-3.500636 0.679253
-3.525088 0.685306
-3.549540 0.692085
-3.573992 0.699441
-3.598444 0.712481
-3.622896 0.727061
-3.647348 0.741440
-3.671800 0.755283
-3.696252 0.768260
-3.720704 0.783868
-3.745156 0.799845
-3.769608 0.814749
-3.794060 0.827738
-3.818511 0.839560
-3.842963 0.850621
-3.867415 0.861004
-3.891867 0.870792
-3.916319 0.880069
-3.940771 0.888919
-3.965223 0.897426
-3.989675 0.904014
-4.014127 0.909055
-4.038579 0.913908
-4.063031 0.918595
-4.087483 0.923139
-4.111935 0.927562
-4.136387 0.930479
-4.160839 0.931040
-4.185291 0.931556
-4.209743 0.932056
-4.234195 0.932567
-4.258647 0.933118
-4.283098 0.933737
-4.307550 0.934453
-4.332002 0.935295
-4.356454 0.936290
-4.380906 0.937467
-4.405358 0.938855
-4.429810 0.940482
-4.454262 0.942376
-4.478714 0.944567
-4.503166 0.947082
-4.527618 0.949949
-4.552070 0.953198
-4.576522 0.956856
-4.600974 0.960953
-4.625426 0.965516
