  .22628080E+22 -.57999990E+00  .31654320E-03
  .00000000E+00  .00000000E+00  .18000000E+01  .00000000E+00  .98734440E+00
  .00000000E+00  .00000000E+00  .17800000E+01  .00000000E+00  .98698360E+00
  .00000000E+00  .00000000E+00  .17600000E+01  .00000000E+00  .98660050E+00
  .00000000E+00  .00000000E+00  .17400000E+01  .00000000E+00  .98629610E+00
  .00000000E+00  .00000000E+00  .17200000E+01  .00000000E+00  .98602350E+00
  .00000000E+00  .00000000E+00  .17000000E+01  .00000000E+00  .98586430E+00
  .00000000E+00  .00000000E+00  .16800000E+01  .00000000E+00  .98574260E+00
  .00000000E+00  .00000000E+00  .16600000E+01  .00000000E+00  .98570870E+00
  .00000000E+00  .00000000E+00  .16400000E+01  .00000000E+00  .98558930E+00
  .00000000E+00  .00000000E+00  .16200000E+01  .00000000E+00  .98549490E+00
  .00000000E+00  .00000000E+00  .16000000E+01  .00000000E+00  .98533060E+00
  .00000000E+00  .00000000E+00  .15800000E+01  .00000000E+00  .98507610E+00
  .00000000E+00  .00000000E+00  .15600000E+01  .00000000E+00  .98479770E+00
  .00000000E+00  .00000000E+00  .15400000E+01  .00000000E+00  .98443440E+00
  .00000000E+00  .00000000E+00  .15200000E+01  .00000000E+00  .98414770E+00
  .00000000E+00  .00000000E+00  .15000000E+01  .00000000E+00  .98388730E+00
  .00000000E+00  .00000000E+00  .14800000E+01  .00000000E+00  .98358920E+00
  .00000000E+00  .00000000E+00  .14600000E+01  .00000000E+00  .98332670E+00
  .00000000E+00  .00000000E+00  .14400000E+01  .00000000E+00  .98310160E+00
  .00000000E+00  .00000000E+00  .14200000E+01  .00000000E+00  .98283670E+00
  .00000000E+00  .00000000E+00  .14000000E+01  .00000000E+00  .98260180E+00
  .00000000E+00  .00000000E+00  .13800000E+01  .00000000E+00  .98233450E+00
  .00000000E+00  .00000000E+00  .13600000E+01  .00000000E+00  .98211940E+00
  .00000000E+00  .00000000E+00  .13400000E+01  .00000000E+00  .98197040E+00
  .00000000E+00  .00000000E+00  .13200000E+01  .00000000E+00  .98181440E+00
  .00000000E+00  .00000000E+00  .13000000E+01  .00000000E+00  .98170980E+00
  .00000000E+00  .00000000E+00  .12800000E+01  .00000000E+00  .98156430E+00
  .00000000E+00  .00000000E+00  .12600000E+01  .00000000E+00  .98134800E+00
  .00000000E+00  .00000000E+00  .12400000E+01  .00000000E+00  .98111340E+00
  .00000000E+00  .00000000E+00  .12200000E+01  .00000000E+00  .98070790E+00
  .00000000E+00  .00000000E+00  .12000000E+01  .00000000E+00  .98035360E+00
  .00000000E+00  .00000000E+00  .11800000E+01  .00000000E+00  .98007540E+00
  .00000000E+00  .00000000E+00  .11600000E+01  .00000000E+00  .97973980E+00
  .00000000E+00  .00000000E+00  .11400000E+01  .00000000E+00  .97942190E+00
  .00000000E+00  .00000000E+00  .11200000E+01  .00000000E+00  .97905650E+00
  .00000000E+00  .00000000E+00  .11000000E+01  .00000000E+00  .97879430E+00
  .00000000E+00  .00000000E+00  .10800000E+01  .00000000E+00  .97856610E+00
  .00000000E+00  .00000000E+00  .10600000E+01  .00000000E+00  .97822270E+00
  .00000000E+00  .00000000E+00  .10400000E+01  .00000000E+00  .97797640E+00
  .00000000E+00  .00000000E+00  .10200000E+01  .00000000E+00  .97768580E+00
  .00000000E+00  .00000000E+00  .10000000E+01  .00000000E+00  .97741840E+00
  .00000000E+00  .00000000E+00  .98000000E+00  .00000000E+00  .97724540E+00
  .00000000E+00  .00000000E+00  .96000000E+00  .00000000E+00  .97687700E+00
  .00000000E+00  .00000000E+00  .94000010E+00  .00000000E+00  .97660790E+00
  .00000000E+00  .00000000E+00  .92000010E+00  .00000000E+00  .97639230E+00
  .00000000E+00  .00000000E+00  .90000000E+00  .00000000E+00  .97623600E+00
  .00000000E+00  .00000000E+00  .88000000E+00  .00000000E+00  .97597830E+00
  .00000000E+00  .00000000E+00  .86000000E+00  .00000000E+00  .97587200E+00
  .00000000E+00  .00000000E+00  .84000000E+00  .00000000E+00  .97558920E+00
  .00000000E+00  .00000000E+00  .82000010E+00  .00000000E+00  .97515580E+00
  .00000000E+00  .00000000E+00  .80000010E+00  .00000000E+00  .97463850E+00
  .00000000E+00  .00000000E+00  .78000000E+00  .00000000E+00  .97406840E+00
  .00000000E+00  .00000000E+00  .76000000E+00  .00000000E+00  .97349640E+00
  .00000000E+00  .00000000E+00  .74000000E+00  .00000000E+00  .97319100E+00
  .00000000E+00  .00000000E+00  .72000000E+00  .00000000E+00  .97296430E+00
  .00000000E+00  .00000000E+00  .70000000E+00  .00000000E+00  .97272450E+00
  .00000000E+00  .00000000E+00  .68000010E+00  .00000000E+00  .97244070E+00
  .00000000E+00  .00000000E+00  .66000010E+00  .00000000E+00  .97208070E+00
  .00000000E+00  .00000000E+00  .64000000E+00  .00000000E+00  .97169150E+00
  .00000000E+00  .00000000E+00  .62000000E+00  .00000000E+00  .97126070E+00
