          50
   5.385628910000000E-007   2.295287582106952E+021   5.277916331800000E-007
   2.503910112126616E+021   5.170203753599999E-007   2.538133354267361E+021
   5.062491175399999E-007   2.577132897384806E+021   4.954778597200000E-007
   2.621565663382098E+021   4.847066019000000E-007   2.672334790444572E+021
   4.739353440800000E-007   2.730584396152646E+021   4.631640862600000E-007
   2.797669817436801E+021   4.523928284400000E-007   2.875387098311118E+021
   4.416215706199999E-007   2.966050966693572E+021   4.308503128000000E-007
   3.072588759482549E+021   4.200790549800000E-007   3.198594961559871E+021
   4.093077971599999E-007   3.348353500045602E+021   3.985365393400000E-007
   3.526852952954394E+021   3.877652815200000E-007   3.739820737223444E+021
   3.769940237000000E-007   3.993786240473608E+021   3.662227658800000E-007
   4.296158723735613E+021   3.554515080600000E-007   4.655294227454270E+021
   3.446802502400000E-007   5.080538358837587E+021   3.339089924200000E-007
   5.582209681924814E+021   3.231377346000000E-007   6.171421399796753E+021
   3.123664767800000E-007   6.859594063166065E+021   3.015952189600000E-007
   7.657556443209406E+021   2.908239611400000E-007   8.574326413298419E+021
   2.800527033200000E-007   9.615892326847185E+021   2.692814455000000E-007
   1.078434295513965E+022   2.585101876800000E-007   1.207744348389329E+022
   2.477389298600000E-007   1.348846610506777E+022   2.369676720400000E-007
   1.500618200352322E+022   2.261964142200000E-007   1.661537175431603E+022
   2.154251564000000E-007   1.829805476698283E+022   2.046538985800000E-007
   2.003411099230211E+022   1.938826407600000E-007   2.179790763692887E+022
   1.831113829400000E-007   2.354717667260046E+022   1.723401251200000E-007
   2.520880241599311E+022   1.615688673000000E-007   2.668151395532759E+022
   1.507976094800000E-007   2.786893916914241E+022   1.400263516600000E-007
   2.873673573135880E+022   1.292550938400000E-007   2.936088190952815E+022
   1.184838360200000E-007   2.991469978575142E+022   1.077125782000000E-007
   3.058640475178596E+022   9.694132038000000E-008   3.150218171345945E+022
   8.617006256000000E-008   3.272162220566863E+022   7.539880474000000E-008
   3.424873562513501E+022   6.462754692000001E-008   3.602441569365601E+022
   5.385628910000001E-008   3.798123696925224E+022   4.308503128000001E-008
   4.021034141196137E+022   3.231377346000001E-008   4.316730977793129E+022
   2.154251564000001E-008   4.832577602721115E+022   1.077125782000001E-008
   6.062727710561666E+022   1.198096782977584E-023   1.096014648248054E+023
