  0.E+0 0.E+0 0.E+0 
  1.96066E+22 8.4E-8 0.E+0 0.E+0 0.E+0
  4.1308E+22 1.05E-7 0.E+0 0.E+0 0.E+0
  4.35072E+22 1.26E-7 0.E+0 0.E+0 0.E+0 
  3.9776E+22 1.47E-7 0.E+0 0.E+0 0.E+0
  4.22775E+22 1.68E-7 0.E+0 0.E+0 0.E+0 
  4.04779E+22 1.89E-7 0.E+0 0.E+0 0.E+0 
  3.31063E+22 2.1E-7 0.E+0 0.E+0 0.E+0
  2.09539E+22 2.31E-7 0.E+0 0.E+0 0.E+0 
  1.29726E+22 2.52E-7 0.E+0 0.E+0 0.E+0 
  9.20001E+21 2.73E-7 0.E+0 0.E+0 0.E+0 
  6.78316E+21 2.94E-7 0.E+0 0.E+0 0.E+0 
  4.97589E+21 3.15E-7 0.E+0 0.E+0 0.E+0 
  3.82806E+21 3.36E-7 0.E+0 0.E+0 0.E+0 
  3.12981E+21 3.57E-7 0.E+0 0.E+0 0.E+0 
  2.79468E+21 3.78E-7 0.E+0 0.E+0 0.E+0 
  2.68912E+21 3.99E-7 0.E+0 0.E+0 0.E+0 
  2.59387E+21 4.2E-7 0.E+0 0.E+0 0.E+0
  2.52038E+21 4.41E-7 0.E+0 0.E+0 0.E+0 
  2.47065E+21 4.62E-7 0.E+0 0.E+0 0.E+0 
  2.37527E+21 4.83E-7 0.E+0 0.E+0 0.E+0 
  2.35022E+21 5.04E-7 0.E+0 0.E+0 0.E+0 
  2.33057E+21 5.25E-7 0.E+0 0.E+0 0.E+0 
  2.31321E+21 5.46E-7 0.E+0 0.E+0 0.E+0 
  2.29671E+21 5.67E-7 0.E+0 0.E+0 0.E+0 
  2.28227E+21 5.88E-7 0.E+0 0.E+0 0.E+0 
  2.26833E+21 6.09E-7 0.E+0 0.E+0 0.E+0 
  2.25067E+21 6.3E-7 0.E+0 0.E+0 0.E+0
  2.21773E+21 6.51E-7 0.E+0 0.E+0 0.E+0 
  2.19968E+21 6.72E-7 0.E+0 0.E+0 0.E+0 
  2.18437E+21 6.93E-7 0.E+0 0.E+0 0.E+0 
  2.16985E+21 7.14E-7 0.E+0 0.E+0 0.E+0 
  2.15534E+21 7.35E-7 0.E+0 0.E+0 0.E+0 
  2.13046E+21 7.56E-7 0.E+0 0.E+0 0.E+0 
  2.12252E+21 7.77E-7 0.E+0 0.E+0 0.E+0 
  2.12139E+21 7.98E-7 0.E+0 0.E+0 0.E+0 
  2.1255E+21 8.19E-7 0.E+0 0.E+0 0.E+0
  2.1321E+21 8.4E-7 0.E+0 0.E+0 0.E+0 
  2.13349E+21 8.61E-7 0.E+0 0.E+0 0.E+0 
  2.13391E+21 8.82E-7 0.E+0 0.E+0 0.E+0 
  2.13318E+21 9.03E-7 0.E+0 0.E+0 0.E+0 
  2.13286E+21 9.24E-7 0.E+0 0.E+0 0.E+0 
  2.13276E+21 9.45E-7 0.E+0 0.E+0 0.E+0 
  2.13255E+21 9.66E-7 0.E+0 0.E+0 0.E+0 
  2.13286E+21 9.87E-7 0.E+0 0.E+0 0.E+0 
  2.1336E+21 1.008E-6 0.E+0 0.E+0 0.E+0 
  2.13429E+21 1.029E-6 0.E+0 0.E+0 0.E+0
  2.13513E+21 1.05E-6 0.E+0 0.E+0 0.E+0 
