2.246030e-002  2.939076e-003
1.767782e-002  8.018202e-003
1.315155e-002  1.294379e-002
8.970175e-003  1.764745e-002
5.206172e-003  2.156535e-002
1.914100e-003  2.514077e-002
-8.703052e-004  2.816553e-002
-3.130255e-003  3.093999e-002
-4.867282e-003  3.336300e-002
-6.099918e-003  3.556483e-002
-6.861760e-003  3.787665e-002
-7.199046e-003  4.018840e-002
-7.167859e-003  4.255833e-002
-6.831111e-003  4.501691e-002
-6.255447e-003  4.757419e-002
-5.508210e-003  5.021840e-002
-4.654606e-003  5.290399e-002
-3.755176e-003  5.573270e-002
-2.863677e-003  5.826567e-002
-2.025448e-003  6.060953e-002
-1.276290e-003  6.276575e-002
-6.418964e-004  6.480914e-002
-1.378030e-004  6.686386e-002
2.301597e-004  6.906684e-002
4.649853e-004  7.152060e-002
5.772491e-004  7.427068e-002
5.835983e-004  7.714470e-002
5.050714e-004  8.023465e-002
3.653472e-004  8.346249e-002
1.890216e-004  8.659569e-002
-1.180000e+000  8.972843e-002
-1.200000e+000  9.298044e-002
-1.220000e+000  9.600841e-002
-1.240000e+000  9.891228e-002
-1.260000e+000  1.015060e-001
-1.280000e+000  1.040560e-001
-1.300000e+000  1.064085e-001
-1.320000e+000  1.084281e-001
-1.340000e+000  1.103071e-001
-1.360000e+000  1.121290e-001
-1.380000e+000  1.139812e-001
-1.400000e+000  1.159354e-001
-1.420000e+000  1.178823e-001
-1.440000e+000  1.199617e-001
-1.460000e+000  1.221498e-001
-1.480000e+000  1.242565e-001
-1.500000e+000  1.263958e-001
-1.520000e+000  1.285822e-001
-1.540000e+000  1.307196e-001
-1.560000e+000  1.330134e-001
-1.580000e+000  1.353805e-001
-1.600000e+000  1.381282e-001
-1.620000e+000  1.409514e-001
-1.640000e+000  1.437833e-001
-1.660000e+000  1.467168e-001
-1.680000e+000  1.495665e-001
-1.700000e+000  1.524622e-001
-1.720000e+000  1.554099e-001
-1.740000e+000  1.584056e-001
-1.760000e+000  1.612745e-001
-1.780000e+000  1.641340e-001
-1.800000e+000  1.668206e-001
-1.820000e+000  1.694852e-001
-1.840000e+000  1.721751e-001
-1.860000e+000  1.749568e-001
-1.880000e+000  1.777451e-001
-1.900000e+000  1.807459e-001
-1.920000e+000  1.839827e-001
-1.940000e+000  1.872491e-001
-1.960000e+000  1.906079e-001
-1.980000e+000  1.939544e-001
-2.000000e+000  1.971935e-001
-2.020000e+000  2.001145e-001
-2.040000e+000  2.029050e-001
-2.060000e+000  2.056797e-001
-2.080000e+000  2.085772e-001
-2.100000e+000  2.117157e-001
-2.120000e+000  2.151335e-001
-2.140000e+000  2.185941e-001
-2.160000e+000  2.221417e-001
-2.180000e+000  2.256258e-001
-2.200000e+000  2.289007e-001
-2.220000e+000  2.318900e-001
-2.240000e+000  2.344135e-001
-2.260000e+000  2.369311e-001
-2.280000e+000  2.394303e-001
-2.300000e+000  2.420791e-001
-2.320000e+000  2.448378e-001
-2.340000e+000  2.479920e-001
-2.360000e+000  2.517665e-001
-2.380000e+000  2.557020e-001
-2.400000e+000  2.597958e-001
-2.420000e+000  2.638158e-001
-2.440000e+000  2.675577e-001
-2.460000e+000  2.709252e-001
-2.480000e+000  2.739656e-001
-2.500000e+000  2.768472e-001
-2.520000e+000  2.797964e-001
-2.540000e+000  2.832129e-001
-2.560000e+000  2.867739e-001
-2.580000e+000  2.908444e-001
-2.600000e+000  2.948781e-001
-2.620000e+000  2.988757e-001
-2.640000e+000  3.026585e-001
-2.660000e+000  3.063098e-001
-2.680000e+000  3.095302e-001
-2.700000e+000  3.122844e-001
-2.720000e+000  3.146177e-001
-2.740000e+000  3.166546e-001
-2.760000e+000  3.186058e-001
-2.780000e+000  3.209438e-001
-2.800000e+000  3.236816e-001
-2.820000e+000  3.267328e-001
-2.840000e+000  3.305814e-001
-2.860000e+000  3.349198e-001
-2.880000e+000  3.395525e-001
-2.900000e+000  3.442486e-001
-2.920000e+000  3.488164e-001
-2.940000e+000  3.531500e-001
-2.960000e+000  3.574786e-001
-2.980000e+000  3.616387e-001
-3.000000e+000  3.657551e-001
-3.020000e+000  3.702203e-001
-3.040000e+000  3.746487e-001
-3.060000e+000  3.795956e-001
-3.080000e+000  3.848184e-001
-3.100000e+000  3.904962e-001
-3.120000e+000  3.962179e-001
-3.140000e+000  4.017534e-001
-3.160000e+000  4.068238e-001
-3.180000e+000  4.114168e-001
-3.200000e+000  4.152924e-001
-3.220000e+000  4.180209e-001
-3.240000e+000  4.196195e-001
-3.260000e+000  4.206200e-001
-3.280000e+000  4.211998e-001
-3.300000e+000  4.221622e-001
-3.320000e+000  4.237494e-001
-3.340000e+000  4.266087e-001
-3.360000e+000  4.306567e-001
-3.380000e+000  4.358721e-001
-3.400000e+000  4.421982e-001
-3.420000e+000  4.494256e-001
-3.440000e+000  4.572662e-001
-3.460000e+000  4.655238e-001
-3.480000e+000  4.740180e-001
-3.500000e+000  4.825842e-001
-3.520000e+000  4.911251e-001
-3.540000e+000  4.994503e-001
-3.560000e+000  5.076488e-001
-3.580000e+000  5.157759e-001
-3.600000e+000  5.238861e-001
-3.620000e+000  5.320857e-001
-3.640000e+000  5.403800e-001
-3.660000e+000  5.487301e-001
-3.680000e+000  5.568394e-001
-3.700000e+000  5.644293e-001
-3.720000e+000  5.713233e-001
-3.740000e+000  5.774872e-001
-3.760000e+000  5.830599e-001
