  .15544820E+22 -.23000000E+01  .25827160E-03
  .00000000E+00  .00000000E+00  .10000000E+01  .10000000E+01  .10024350E+01
  .00000000E+00  .00000000E+00  .90000000E+00  .54481850E-33  .10016460E+01
  .00000000E+00  .00000000E+00  .80000000E+00  .32605390E-07  .10008260E+01
  .00000000E+00  .00000000E+00  .70000000E+00  .10708180E-30  .10000800E+01
  .00000000E+00  .00000000E+00  .60000000E+00  .00000000E+00  .99931600E+00
  .00000000E+00  .00000000E+00  .50000000E+00  .00000000E+00  .99851070E+00
  .00000000E+00  .00000000E+00  .40000000E+00  .00000000E+00  .99772470E+00
  .00000000E+00  .00000000E+00  .30000000E+00  .00000000E+00  .99684110E+00
  .00000000E+00  .00000000E+00  .20000000E+00  .00000000E+00  .99592220E+00
  .00000000E+00  .00000000E+00  .99999970E-01  .00000000E+00  .99495510E+00
  .00000000E+00  .00000000E+00 -.29802320E-07  .00000000E+00  .99393180E+00
  .00000000E+00  .00000000E+00 -.10000000E+00  .00000000E+00  .99293820E+00
  .00000000E+00  .00000000E+00 -.20000000E+00  .00000000E+00  .99178840E+00
  .00000000E+00  .00000000E+00 -.30000000E+00  .00000000E+00  .99064670E+00
  .00000000E+00  .00000000E+00 -.40000000E+00  .00000000E+00  .98941610E+00
  .00000000E+00  .00000000E+00 -.50000010E+00  .00000000E+00  .98816700E+00
  .00000000E+00  .00000000E+00 -.60000000E+00  .00000000E+00  .98688050E+00
  .00000000E+00  .00000000E+00 -.70000000E+00  .00000000E+00  .98544380E+00
  .00000000E+00  .00000000E+00 -.80000010E+00  .00000000E+00  .98392390E+00
  .00000000E+00  .00000000E+00 -.90000000E+00  .00000000E+00  .98231080E+00
  .00000000E+00  .00000000E+00 -.10000000E+01  .00000000E+00  .98068640E+00
  .00000000E+00  .00000000E+00 -.11000000E+01  .00000000E+00  .97895370E+00
  .00000000E+00  .00000000E+00 -.12000000E+01  .00000000E+00  .97718610E+00
  .00000000E+00  .00000000E+00 -.13000000E+01  .00000000E+00  .97536830E+00
  .00000000E+00  .00000000E+00 -.14000000E+01  .00000000E+00  .97339300E+00
  .00000000E+00  .00000000E+00 -.15000000E+01  .00000000E+00  .97133270E+00
  .00000000E+00  .00000000E+00 -.16000000E+01  .00000000E+00  .96926880E+00
  .00000000E+00  .00000000E+00 -.17000000E+01  .00000000E+00  .96710290E+00
  .00000000E+00  .00000000E+00 -.18000000E+01  .00000000E+00  .96490680E+00
  .00000000E+00  .00000000E+00 -.19000000E+01 -.13646750E+00  .96257870E+00
  .00000000E+00  .00000000E+00 -.20000000E+01 -.63690880E-01  .96019630E+00
  .00000000E+00  .00000000E+00 -.21000000E+01 -.35003760E-01  .95776350E+00
  .00000000E+00  .00000000E+00 -.22000000E+01 -.15112520E-01  .95528800E+00
  .42427010E+23  .54036870E-09 -.23000000E+01  .70357250E-03  .95278080E+00
  .52704490E+23  .86546150E-08 -.24000000E+01  .13597850E-01  .95033910E+00
  .61622450E+23  .13820470E-07 -.25000000E+01  .25061880E-01  .94787370E+00
  .69445630E+23  .17498320E-07 -.26000000E+01  .35622220E-01  .94536860E+00
  .76259680E+23  .20351560E-07 -.27000000E+01  .45619520E-01  .94281230E+00
  .82161360E+23  .22715000E-07 -.28000000E+01  .55278830E-01  .94019880E+00
  .87010640E+23  .24699880E-07 -.29000000E+01  .64372530E-01  .93762150E+00
  .91142530E+23  .26492530E-07 -.30000000E+01  .73339680E-01  .93500230E+00
  .94468520E+23  .28098400E-07 -.31000000E+01  .81899840E-01  .93243620E+00
  .97248700E+23  .29619440E-07 -.32000000E+01  .90428000E-01  .92984240E+00
  .99459290E+23  .31035370E-07 -.33000000E+01  .98671600E-01  .92730770E+00
  .10131110E+24  .32419440E-07 -.34000000E+01  .10701180E+00  .92474220E+00
  .10286480E+24  .33786720E-07 -.35000000E+01  .11551220E+00  .92214160E+00
  .10415650E+24  .35144370E-07 -.36000000E+01  .12419440E+00  .91951010E+00
  .10511340E+24  .36404040E-07 -.37000000E+01  .13241580E+00  .91703590E+00
  .10589540E+24  .37702540E-07 -.38000000E+01  .14106070E+00  .91446330E+00
  .10642170E+24  .38954600E-07 -.39000000E+01  .14949010E+00  .91196880E+00
  .10674230E+24  .40205050E-07 -.40000000E+01  .15798030E+00  .90947000E+00
  .10688790E+24  .41457480E-07 -.41000000E+01  .16655250E+00  .90696530E+00
  .10689730E+24  .42669710E-07 -.42000000E+01  .17492860E+00  .90454270E+00
  .10686600E+24  .43932360E-07 -.43000000E+01  .18384650E+00  .90202450E+00
  .10683390E+24  .45158890E-07 -.44000000E+01  .19274930E+00  .89958540E+00
