   1.000000000000000E+020   2.500000118743628E-004
   4.865920139472804E+020   0.000000000000000E+000
   5.397662633934189E+020   1.166666666666667E-009
   5.994984411764680E+020   2.333333333333333E-009
   6.664864960925405E+020   3.500000000000000E-009
   7.414874770449589E+020   4.666666666666666E-009
   8.253205801034370E+020   5.833333333333333E-009
   9.188701014374076E+020   7.000000000000000E-009
   1.023088255187414E+021   8.166666666666665E-009
   1.138997811477731E+021   9.333333333333333E-009
   1.267694505984039E+021   1.050000000000000E-008
   1.410349168816002E+021   1.166666666666667E-008
   1.568209517026090E+021   1.283333333333333E-008
   1.742601551888554E+021   1.400000000000000E-008
   1.934930499286776E+021   1.516666666666667E-008
   2.146681229188155E+021   1.633333333333333E-008
   2.379418088361233E+021   1.750000000000000E-008
   2.634784079290087E+021   1.866666666666667E-008
   2.914499317756870E+021   1.983333333333333E-008
   3.220358701884909E+021   2.100000000000000E-008
   3.554228726649360E+021   2.216666666666666E-008
   3.918043380053575E+021   2.333333333333333E-008
   4.313799060413902E+021   2.450000000000000E-008
   4.743548458562660E+021   2.566666666666666E-008
   5.209393354326687E+021   2.683333333333333E-008
   5.713476283413371E+021   2.800000000000000E-008
   6.257971038868537E+021   2.916666666666666E-008
   6.845071980575734E+021   3.033333333333333E-008
   7.476982136840168E+021   3.150000000000000E-008
   8.155900093918500E+021   3.266666666666666E-008
   8.884005682370811E+021   3.383333333333333E-008
   9.663444483253857E+021   3.500000000000000E-008
   1.049631119235021E+022   3.616666666666667E-008
   1.138463189671638E+022   3.733333333333333E-008
   1.233034533469005E+022   3.849999999999999E-008
   1.333528322795070E+022   3.966666666666666E-008
   1.440114979208574E+022   4.083333333333333E-008
   1.552950055015683E+022   4.200000000000000E-008
   1.672172059174847E+022   4.316666666666666E-008
   1.797900243765636E+022   4.433333333333333E-008
   1.930232368745820E+022   4.550000000000000E-008
   2.069242464341986E+022   4.666666666666666E-008
   2.214978611922615E+022   4.783333333333333E-008
   2.367460765558634E+022   4.900000000000000E-008
   2.526678637655084E+022   5.016666666666666E-008
   2.692589673008851E+022   5.133333333333333E-008
   2.865117136383190E+022   5.249999999999999E-008
   3.044148339163075E+022   5.366666666666666E-008
   3.229533030841680E+022   5.483333333333333E-008
   3.421081980965920E+022   5.600000000000000E-008
   3.618565776719378E+022   5.716666666666666E-008
   3.821713860529924E+022   5.833333333333333E-008
   4.030213830946548E+022   5.950000000000000E-008
   4.243711028530494E+022   6.066666666666667E-008
   4.461808426649460E+022   6.183333333333332E-008
   4.684066844856187E+022   6.300000000000000E-008
